21147,05,10,11,13,27,28,09,,1099867308,13,6608176,194,134705,457370132,2021-12-23
21146,07,09,21,22,26,32,03,,1107375000,6,9424198,103,322150,480619582,2021-12-21
21145,04,07,10,14,16,26,09,,1064375720,10,7832457,159,222677,517254362,2021-12-19
21144,02,05,13,15,23,26,07,,1036483149,5,9315997,172,156831,483556078,2021-12-16
21143,01,09,11,13,20,29,09,,1002138181,41,5571480,158,185369,475857912,2021-12-14
21142,04,07,17,19,20,24,16,,1142703731,8,8791842,227,167041,509166454,2021-12-12
21141,01,14,19,23,26,30,10,,1099283201,7,8542650,132,234834,483132724,2021-12-09
21140,05,10,16,26,27,33,01,,1066087178,20,6366303,694,49218,479975520,2021-12-07
21139,12,14,19,23,24,27,01,,1090940461,14,7490724,193,225842,531219172,2021-12-05
21138,11,14,15,16,27,32,09,,1065047563,20,5685347,123,139298,486491502,2021-12-02
21137,03,07,10,14,21,24,01,,1127353431,19,6420588,274,123134,474456734,2021-11-30
21136,02,06,09,15,19,28,16,,1148127692,10,7908192,319,113957,517068910,2021-11-28
21135,03,10,17,19,21,31,04,,1118152404,1,10000000,124,303985,486663630,2021-11-25
21134,01,02,16,19,25,31,08,,1015069784,11,7491866,109,314340,472467398,2021-11-23
21133,01,03,12,19,27,31,10,,994690824,12,7465121,171,216238,511607016,2021-11-21
21132,01,04,06,14,20,28,08,,973341811,6,7775391,171,121727,490071244,2021-11-18
21131,08,11,18,19,20,24,01,,957547844,6,9453797,116,287961,465860738,2021-11-16
21130,08,09,15,24,26,30,06,,914060182,12,6336861,155,129373,398037824,2021-11-14
21129,04,15,21,27,28,29,10,,929943762,5,7512285,139,112962,365299936,2021-11-11
21128,05,17,20,21,23,33,04,,920399839,3,10000000,66,369015,349441520,2021-11-09
21127,07,15,16,20,27,29,07,,877334837,10,6816913,96,236577,365976552,2021-11-07
21126,19,20,23,27,28,31,01,,877369730,6,8689696,90,307474,358964852,2021-11-04
21125,14,19,20,23,24,31,09,,846489745,4,8898474,84,232052,354978672,2021-11-02
21124,01,03,18,22,29,32,02,,823606529,8,7956250,117,252670,394848530,2021-10-31
21123,06,14,15,19,29,31,05,,798569016,6,8473913,207,125866,366471258,2021-10-28
21122,04,05,12,15,18,28,07,,771249437,5,8231591,91,221949,360872924,2021-10-26
21121,04,05,12,16,22,30,15,,751815051,7,7721874,205,116177,390361524,2021-10-24
21120,01,07,08,12,13,18,05,,734418962,40,5268563,496,27072,355518696,2021-10-21
21119,03,09,10,11,28,29,13,,904876996,15,6354639,356,71346,356935346,2021-10-19
21118,02,06,14,18,20,31,13,,923998119,6,8460209,126,205964,386079710,2021-10-17
21117,03,05,17,21,27,33,04,,896904658,10,6782803,101,220644,358589610,2021-10-14
21116,06,14,17,18,31,33,06,,897877549,3,10000000,46,552161,355338790,2021-10-12
21115,02,10,12,15,24,27,08,,851679247,5,7857682,100,178605,380172848,2021-10-10
21114,04,06,08,14,24,27,02,,837386111,3,10000000,177,158159,337378334,2021-10-07
21113,04,07,10,22,27,30,02,,783403562,12,6380290,231,89629,293434838,2021-10-05
21112,05,06,21,25,28,33,07,,797853981,22,5394421,229,47364,370338224,2021-09-30
21111,17,20,22,23,26,28,06,,883991506,3,10000000,96,219919,358360092,2021-09-28
21110,10,13,15,24,31,32,02,,850654756,5,9736534,246,120338,394569218,2021-09-26
21109,02,03,10,17,20,26,16,,810527410,4,9492827,132,170182,366715360,2021-09-23
21108,11,15,18,24,26,32,09,,781106313,5,8478207,118,184227,339998838,2021-09-21
21107,02,03,17,19,25,30,01,,758280964,7,7867703,151,166174,367139964,2021-09-19
21106,01,04,07,14,30,31,03,,738077667,7,8130452,150,182609,364122996,2021-09-16
21105,10,14,15,22,27,32,09,,712816451,9,6993977,174,128920,357292170,2021-09-14
21104,01,07,17,20,22,28,15,,708465505,6,9475659,101,332350,397369092,2021-09-12
21103,10,13,15,25,29,30,15,,664617126,2,10000000,122,233872,369736978,2021-09-09
21102,05,09,15,24,27,30,09,,599019763,34,5285653,236,51441,357853464,2021-09-07
21101,02,04,12,22,29,31,01,,742311198,6,8682830,107,258142,393612094,2021-09-05
21100,07,09,12,13,14,29,16,,711544497,8,7583366,170,151962,364068238,2021-09-02
21099,09,11,17,18,20,27,15,,694710436,7,7942916,278,92627,353159630,2021-08-31
21098,01,10,13,18,26,32,05,,673059288,4,10000000,141,178834,390403928,2021-08-29
21097,03,11,12,13,25,28,12,,637412452,45,5323421,359,50675,355020594,2021-08-26
21096,01,07,11,14,15,26,11,,822388985,13,5640531,91,114380,349161898,2021-08-24
21095,08,12,17,24,27,28,13,,864489999,4,10000000,140,201541,384516464,2021-08-22
21094,09,11,24,25,28,33,15,,819842497,1,10000000,101,273512,353340702,2021-08-19
21093,05,11,15,23,28,33,03,,746968208,5,8646623,229,99525,346398722,2021-08-17
21092,02,07,08,10,12,31,03,,721827132,4,9066769,154,132037,382276564,2021-08-15
21091,04,06,16,24,26,33,16,,697092670,4,10000000,102,258058,352636492,2021-08-12
21090,05,06,12,14,27,28,08,,658126685,19,5534608,199,63803,340567382,2021-08-10
21089,01,02,07,13,23,24,12,,725193394,51,5338932,659,32787,378094626,2021-08-08
21088,04,12,15,16,19,26,06,,932658139,7,7133062,165,113116,339080722,2021-08-05
21087,02,13,16,19,23,24,04,,926596691,10,6520555,219,86789,335386836,2021-08-03
21086,06,08,10,14,28,29,01,,934781421,1,10000000,123,214082,363965626,2021-08-01
21085,05,06,07,11,14,20,02,,865785162,4,9473926,189,118357,343883552,2021-07-29
21084,05,07,09,11,21,28,01,,836571971,21,5814345,182,117453,338765612,2021-07-27
21083,04,09,11,25,28,33,04,,894543509,25,5173874,276,19686,367542044,2021-07-25
21082,03,06,11,13,26,32,05,,1007589655,7,7348639,161,127643,344368726,2021-07-22
21081,01,03,05,18,22,23,01,,997378346,4,10000000,135,207725,344437194,2021-07-20
21080,05,08,22,23,24,29,09,,953249373,12,6122048,119,141434,376533622,2021-07-18
21079,01,03,10,24,28,29,13,,976221781,8,7301888,95,242304,345574370,2021-07-15
21078,04,06,15,26,27,31,12,,965580237,6,7800858,132,159139,341551308,2021-07-13
21077,08,15,17,25,27,30,10,,949366069,13,6434628,112,208149,377616968,2021-07-11
21076,03,09,21,23,30,32,06,,963078086,4,7982765,87,171423,347734992,2021-07-08
21075,12,15,16,21,22,29,01,,950267665,2,10000000,55,435092,347517338,2021-07-06
21074,04,05,09,14,25,27,07,,898477373,14,5822076,163,88259,382266836,2021-07-04
21073,01,06,18,22,24,25,08,,936827442,4,9536636,83,273291,353932932,2021-07-01
21072,01,09,15,16,19,21,15,,906924437,3,10000000,105,275206,351515940,2021-06-29
21071,01,07,24,31,32,33,08,,850234438,6,7393944,75,239394,384399388,2021-06-27
21070,01,05,11,15,16,29,15,,840734349,6,8972728,179,166455,356032100,2021-06-24
21069,06,11,18,20,23,26,05,,805184330,5,8297648,130,158540,348547620,2021-06-22
21068,04,14,18,24,31,32,15,,784841657,7,8662562,232,138135,381950996,2021-06-20
21067,01,11,19,23,25,29,09,,749337326,6,7464865,61,303057,352986918,2021-06-17
21066,02,06,19,26,30,33,15,,738667046,14,6436433,145,173362,343529368,2021-06-15
21065,01,04,08,19,29,33,16,,753364365,3,10000000,82,384177,362527724,2021-06-13
21064,04,06,08,15,16,18,16,,688856687,4,10000000,112,242377,353338262,2021-06-10
21063,04,05,06,09,23,24,09,,647417696,16,5000000,106,6000,370142008,2021-06-08
21062,12,13,15,20,22,25,10,,727417696,6,8804175,67,425840,405763536,2021-06-06
21061,04,09,12,18,20,23,01,,694648802,4,10000000,127,237150,376779952,2021-06-03
21060,10,11,17,20,29,30,15,,644294438,6,8356965,163,154461,365484344,2021-06-01
21059,01,09,11,18,32,33,14,,618904511,1,10000000,91,397078,407754588,2021-05-30
21058,09,11,13,18,19,28,14,,520502015,5,9893453,96,318584,382666074,2021-05-27
21057,05,06,09,17,25,33,16,,478217025,6,8882850,179,162689,379559152,2021-05-25
21056,08,21,22,23,29,32,01,,444149990,10,7488306,215,144669,410076324,2021-05-23
21055,03,11,12,16,22,28,10,,425721551,29,5553793,206,97451,376647950,2021-05-20
21054,07,13,21,22,24,31,02,,526556537,4,10000000,83,374991,371689954,2021-05-18
21053,07,10,14,16,24,33,16,,473183576,3,10000000,84,355480,398009388,2021-05-16
21052,03,04,06,19,21,30,14,,413602410,1,10000000,171,171643,376039676,2021-05-13
21051,08,09,10,19,27,29,15,,335549357,10,6796944,309,72691,377624458,2021-05-11
21050,02,09,10,16,25,28,08,,336133387,22,5598001,248,66310,403433980,2021-05-09
21049,04,11,13,22,25,32,01,,409954275,4,10000000,78,440233,375111072,2021-05-06
21048,04,15,17,22,29,32,03,,346939552,2,10000000,64,394580,339198590,2021-05-04
21047,03,07,13,16,24,29,01,,291180168,5,9419460,231,119574,367123752,2021-05-02
21046,05,09,13,21,28,33,06,,255412592,24,5735971,122,180976,377425810,2021-04-29
21045,01,04,14,15,17,32,02,,326838472,6,8717208,86,324175,377279966,2021-04-27
21044,05,07,14,17,26,28,13,,295504539,5,10000000,160,213373,418973684,2021-04-25
21043,02,03,17,18,23,24,01,,243085282,3,10000000,93,331233,389948810,2021-04-22
21042,05,09,10,22,25,27,08,,180671046,26,5498446,275,58907,382918124,2021-04-20
21041,02,09,18,23,26,32,14,,275032108,54,5307817,367,56614,415676146,2021-04-18
21040,02,06,07,24,28,29,16,,499321280,6,8652104,238,115087,385858982,2021-04-15
21039,02,08,21,24,29,31,13,,469061553,7,7814665,105,234555,377513042,2021-04-13
21038,05,07,09,16,18,27,06,,449879238,32,5502610,539,37299,401665288,2021-04-11
21037,13,17,19,24,26,30,12,,565649555,7,7856624,104,240340,374416372,2021-04-08
21036,01,02,06,11,21,26,11,,545659537,12,6690644,137,185107,365524430,2021-04-06
21035,12,14,18,20,26,28,11,,549868285,7,7844638,153,162683,382205894,2021-04-04
21034,04,10,12,18,23,25,01,,530109002,5,8852481,155,155342,377894218,2021-04-01
21033,02,12,13,14,31,33,06,,502137377,7,8001905,98,268027,378842354,2021-03-30
21032,01,05,08,15,16,30,03,,479350693,12,6977206,187,158599,421020572,2021-03-28
21031,06,11,21,25,28,31,07,,474102879,12,5950364,166,85876,389664660,2021-03-25
21030,08,09,13,27,29,31,05,,502740835,7,8232900,143,197817,388490602,2021-03-23
21029,08,10,15,17,22,30,12,,475507497,17,5716335,234,65051,413514858,2021-03-21
21028,11,16,23,26,27,33,05,,527018817,7,7433674,125,170357,387583114,2021-03-18
21027,05,07,09,16,20,26,08,,515170584,23,5339305,391,24948,371997822,2021-03-16
21026,03,05,13,19,20,25,03,,608709487,74,5079572,829,8878,415303494,2021-03-14
21025,06,08,14,17,18,30,11,,962516400,6,8396506,166,153456,370761350,2021-03-11
21024,01,04,06,10,11,18,02,,936474051,5,9223370,139,189899,360465214,2021-03-09
21023,02,21,22,23,27,28,11,,903402709,4,9744205,85,279070,397987234,2021-03-07
21022,10,15,17,25,31,32,06,,871216452,3,10000000,84,266346,361605820,2021-03-04
21021,04,08,17,24,28,33,13,,834097039,19,5979263,155,150048,350734702,2021-03-02
21020,01,03,06,07,09,11,02,,877930510,19,6085156,505,51034,385685036,2021-02-28
21019,12,16,17,24,28,29,08,,916231105,6,6344519,104,96960,351320330,2021-02-25
21018,02,08,14,23,25,32,06,,924046536,3,10000000,128,193330,352299530,2021-02-23
21017,09,15,18,29,32,33,02,,879807720,6,8959033,116,255972,442443732,2021-02-21
21016,03,08,09,13,15,18,10,,844483666,16,6134153,192,118140,447622614,2021-02-07
21015,06,14,16,26,28,29,07,,874580915,6,7672352,93,215512,373264066,2021-02-04
21014,04,15,21,25,29,33,06,,860487095,3,10000000,96,270821,365029152,2021-02-02
21013,06,09,12,16,27,31,06,,812490648,17,5756403,169,95109,403024326,2021-01-31
21012,03,06,14,18,20,26,01,,862128803,17,5854248,218,83269,365486356,2021-01-28
21011,05,10,16,23,27,33,14,,907192691,18,5425200,228,41960,358439884,2021-01-26
21010,01,04,11,19,32,33,05,,976145268,7,8060622,129,207600,394795416,2021-01-24
21009,02,04,07,24,25,32,13,,952228282,4,10000000,57,502273,367324734,2021-01-21
21008,01,05,07,14,18,33,07,,906339544,4,8728131,86,216751,358122646,2021-01-19
21007,02,04,12,21,25,32,16,,885330100,3,10000000,104,298114,389232822,2021-01-17
21006,06,08,22,24,25,26,01,,822318331,10,7377222,194,153171,367900704,2021-01-14
21005,07,09,14,26,30,31,04,,806944718,14,6353946,76,311764,359757108,2021-01-12
21004,02,03,07,08,17,22,15,,824817771,2,10000000,208,145638,396531778,2021-01-10
21003,06,09,16,18,22,29,11,,753939585,5,9406368,136,202498,360514540,2021-01-07
21002,06,10,13,25,26,32,11,,718352017,10,7105919,185,142291,374374440,2021-01-05
21001,02,03,13,18,20,31,11,,710439245,10,7034106,126,201796,411170524,2021-01-03
20134,02,09,10,20,22,26,01,,704501324,48,5382786,275,83517,399565532,2020-12-31
20133,03,19,22,23,27,29,07,,893973468,3,10000000,99,283877,370330222,2020-12-29
20132,01,04,11,12,14,23,04,,839661890,5,10000000,106,309129,425174496,2020-12-27
20131,08,19,22,26,27,30,07,,791358796,10,6733037,139,155848,394370394,2020-12-24
20130,08,09,11,14,17,29,16,,793700272,9,7096662,160,147421,405085034,2020-12-22
20129,01,02,05,15,28,33,04,,786807887,14,6613195,116,243370,428354318,2020-12-20
20128,08,10,15,16,23,26,10,,794699858,14,6055174,137,134785,395094864,2020-12-17
20127,01,04,18,19,26,31,07,,824075658,9,6838584,183,113027,385288238,2020-12-15
20126,03,07,12,14,23,28,11,,823570698,33,5506107,337,61949,423827948,2020-12-13
20125,05,12,16,26,30,31,13,,942641447,8,8008557,162,185713,403248064,2020-12-10
20124,16,18,19,20,29,33,12,,916453174,3,10000000,53,485568,394367604,2020-12-08
20123,01,03,18,19,26,29,03,,869247735,5,10000000,106,343394,442277628,2020-12-06
20122,12,15,17,24,26,31,15,,810048147,7,8506055,484,63384,416050434,2020-12-03
20121,02,04,06,21,25,29,03,,777556587,5,9656537,91,319817,425615038,2020-12-01
20120,01,02,03,04,09,10,12,,738529199,28,5529239,535,34623,470788664,2020-11-29
20119,01,09,22,28,32,33,15,,837777744,12,6880004,117,241026,432978556,2020-11-26
20118,11,13,19,26,30,33,05,,835737606,4,10000000,114,262410,419968358,2020-11-24
20117,07,08,09,10,16,27,07,,785993086,19,5762819,225,80519,460145954,2020-11-22
20116,05,06,14,16,19,27,10,,841135768,9,6979667,172,129484,434234564,2020-11-19
20115,01,04,12,20,25,32,02,,837138988,2,10000000,114,291499,435736254,2020-11-17
20114,01,05,11,24,30,32,03,,757446327,16,6478657,171,172942,476450128,2020-11-15
20113,01,03,07,10,22,32,11,,772385388,7,5279749,114,21472,436471868,2020-11-12
20112,02,09,12,17,28,32,05,,802000209,14,6657801,263,110309,426910448,2020-11-10
20111,06,09,17,22,24,26,16,,808174858,3,10000000,106,365368,459469274,2020-11-08
20110,02,06,09,14,22,25,04,,721987721,9,6744907,102,192453,365150166,2020-11-05
20109,06,13,16,20,23,32,13,,723801259,23,5708816,133,153221,358593188,2020-11-03
20108,10,12,15,17,23,32,05,,793968638,18,5973588,123,178095,398129794,2020-11-01
20107,03,09,11,24,25,28,16,,835776030,5,9250245,185,143589,372099740,2020-10-29
20106,02,04,11,15,18,28,10,,802335158,14,5906931,123,129034,362151946,2020-10-27
20105,06,14,19,20,22,24,01,,837418291,6,8700739,117,237226,399513718,2020-10-25
20104,04,08,10,16,27,29,09,,806356097,9,6582593,102,174550,371069028,2020-10-22
20103,04,09,10,22,28,32,08,,812186919,13,6122197,136,134086,363566614,2020-10-20
20102,09,10,19,25,26,29,08,,837068374,73,5028416,472,6000,385810668,2020-10-18
20101,10,17,24,25,28,30,15,,1196363693,7,8298609,109,264796,360073112,2020-10-15
20100,01,07,15,16,20,23,07,,1167865459,9,6279386,119,120950,352785364,2020-10-13
20099,05,06,11,12,15,30,12,,1181200651,7,7301898,258,78068,390640850,2020-10-11
20098,06,08,11,22,25,33,02,,1171889114,7,8077008,172,156533,347585130,2020-10-08
20097,02,08,21,25,26,30,10,,1147656700,22,5489356,418,32194,352372566,2020-10-06
20096,01,20,23,26,27,32,15,,1228050661,8,8190972,57,559819,356787262,2020-09-29
20095,03,09,16,17,20,26,02,,1197849256,6,7745143,283,72751,387062108,2020-09-27
20094,10,15,17,27,29,31,08,,1182554395,2,10000000,57,248955,357043412,2020-09-24
20093,04,05,10,13,15,19,15,,1159982996,4,10000000,110,261408,364874692,2020-09-22
20092,01,06,12,18,22,24,03,,1113718036,6,8324368,160,155829,394714558,2020-09-20
20091,01,09,11,12,16,19,16,,1088865952,11,6771891,120,203029,362307424,2020-09-17
20090,02,21,23,26,31,32,06,,1090266240,6,8569539,43,622594,357200726,2020-09-15
20089,02,14,16,21,29,30,10,,1061368833,11,7200974,113,267817,388734662,2020-09-13
20088,01,06,12,26,29,30,12,,1049789346,14,6377823,175,137782,359763320,2020-09-10
20087,11,15,20,23,25,33,10,,1066743130,5,7940558,44,417692,351393474,2020-09-08
20086,02,04,06,15,24,27,06,,1051310454,7,7452652,117,183424,383150704,2020-09-06
20085,01,02,05,09,19,24,16,,1039096893,3,10000000,135,175949,349243256,2020-09-03
20084,03,07,16,17,23,30,07,,997837500,15,5641465,265,45386,340223360,2020-09-01
20083,01,19,25,26,30,31,12,,1046377044,7,7916189,96,265798,375628538,2020-08-30
20082,02,08,11,17,21,30,09,,1025240399,22,5094481,320,8119,339738944,2020-08-27
20081,01,05,13,14,27,33,15,,1129524256,11,7057769,108,261984,341884184,2020-08-25
20080,14,15,18,22,31,33,01,,1122276717,2,10000000,70,397581,375199530,2020-08-23
20079,05,12,20,21,22,29,14,,1058784536,6,8578055,183,146641,347031342,2020-08-20
20078,03,11,14,16,21,32,04,,1029746619,1,10000000,76,347407,339766446,2020-08-18
20077,03,10,16,21,25,27,12,,960537693,27,5841121,326,87079,376430570,2020-08-16
20076,10,15,16,18,20,27,06,,1033084399,8,6895903,82,231207,346015916,2020-08-13
20075,03,11,13,20,24,30,16,,1031374526,1,10000000,143,155685,342593198,2020-08-11
20074,04,08,09,13,19,33,12,,974585503,5,8629293,107,211991,375478220,2020-08-09
20073,05,07,11,13,27,29,03,,949682723,8,7005129,129,155436,344984126,2020-08-06
20072,06,08,10,15,17,26,04,,945569865,7,7525472,104,212479,335806408,2020-08-04
20071,09,11,12,13,22,23,08,,931954524,12,6156653,133,130449,363190440,2020-08-02
20070,01,02,04,06,19,21,15,,953784945,23,5829067,100,238356,343442594,2020-07-30
20069,03,09,10,13,18,26,04,,1016346427,7,7827856,99,249936,343151528,2020-07-28
20068,12,16,21,26,27,32,10,,996910195,17,5430373,128,71448,376630286,2020-07-26
20067,04,07,09,23,27,30,08,,1061790227,10,6979941,140,176780,353153516,2020-07-23
20066,02,09,13,17,26,28,07,,1057341835,15,6006277,137,137720,352149702,2020-07-21
20065,09,15,18,21,23,26,08,,1090832907,5,8838315,89,269544,381062334,2020-07-19
20064,01,03,07,21,27,32,01,,1063056063,1,10000000,77,351356,356057386,2020-07-16
20063,12,15,16,22,29,32,14,,991892696,3,10000000,103,289264,357076054,2020-07-14
20062,10,14,17,22,26,27,05,,932509919,5,8901954,94,259438,391827962,2020-07-12
20061,08,17,24,26,27,31,04,,903858043,1,10000000,91,281269,366447904,2020-07-09
20060,05,09,14,20,24,30,08,,837071557,38,5238209,554,20424,356937202,2020-07-07
20059,02,04,10,17,22,25,14,,1002178704,4,10000000,190,147308,386807160,2020-07-05
20058,01,03,11,12,19,26,07,,958212978,18,5569985,136,94299,356052050,2020-07-02
20057,09,14,21,23,26,32,03,,1019998705,3,10000000,113,193145,349147892,2020-06-30
20056,02,05,08,12,26,31,14,,984522456,17,6280167,186,146255,380233782,2020-06-28
20055,01,05,07,23,28,30,12,,1009674637,14,5761052,198,67264,327140694,2020-06-25
20054,03,10,19,25,26,31,02,,1050374135,11,6596678,210,104544,338817016,2020-06-23
20053,02,14,15,16,32,33,01,,1057074616,19,6277278,360,84264,381666534,2020-06-21
20052,02,08,13,29,32,33,15,,1085336824,2,10000000,53,568303,352815504,2020-06-18
20051,03,06,08,11,19,28,08,,1014976572,23,5442583,268,47478,342968302,2020-06-16
20050,04,09,17,20,32,33,15,,1101983169,5,9664099,90,323895,379409292,2020-06-14
20049,01,07,09,12,18,22,04,,1062851807,7,7652110,140,165756,355402476,2020-06-11
20048,12,14,18,23,30,32,02,,1046798674,6,8364818,75,336481,351604616,2020-06-09
20047,04,10,17,19,28,32,01,,1021279165,10,7200661,140,196487,382084220,2020-06-07
20046,13,19,25,26,27,32,08,,1010760962,7,6855509,87,186617,350122868,2020-06-04
20045,02,03,15,21,22,33,16,,1010042406,16,6075531,115,187048,348295556,2020-06-02
20044,07,08,16,17,19,24,07,,1042719025,10,6803090,107,210641,379328476,2020-05-31
20043,01,11,24,25,27,30,07,,1043134035,5,7928059,64,285943,360394276,2020-05-28
20042,02,06,07,11,14,31,03,,1027873219,5,8415115,98,217800,345472844,2020-05-26
20041,06,07,16,22,24,25,13,,1005915378,2,10000000,102,255217,372422582,2020-05-24
20040,01,06,12,16,19,21,04,,947818891,5,8416563,92,232103,341533118,2020-05-21
20039,02,09,10,11,16,29,02,,925841149,9,6952125,166,132297,341609556,2020-05-19
20038,01,06,07,18,23,24,15,,922526038,15,6276646,317,75511,374760420,2020-05-17
20037,01,04,11,13,17,24,15,,944864355,6,6810277,65,208878,350126486,2020-05-14
20036,07,09,16,22,24,32,06,,944994783,3,10000000,104,204187,346455736,2020-05-12
20035,10,14,24,25,28,33,11,,911288358,4,9777104,97,246242,371811232,2020-05-10
20034,02,08,15,16,26,32,03,,878740204,11,6780706,182,134531,340793680,2020-05-07
20033,07,10,12,21,31,32,01,,879873846,4,10000000,97,263480,320555362,2020-05-05
20032,03,11,13,14,15,26,13,,843200936,11,6588951,135,161837,338904002,2020-05-03
20031,02,05,09,15,16,27,09,,850135149,14,5603722,310,34081,323903392,2020-04-30
20030,17,18,21,29,30,32,03,,896891829,1,10000000,74,322591,327786632,2020-04-28
20029,01,12,18,20,30,32,05,,835276431,7,7432574,63,337857,364268814,2020-04-26
20028,05,06,15,18,26,32,08,,823449380,7,7465464,153,140998,323795596,2020-04-23
20027,12,13,14,24,25,28,06,,810989197,3,10000000,112,211713,324196702,2020-04-21
20026,01,04,09,18,19,31,06,,769853394,3,10000000,106,181297,349633986,2020-04-19
20025,01,09,10,15,20,29,02,,742200788,4,9977229,156,159526,321611812,2020-04-16
20024,10,13,27,28,29,31,08,,707451262,8,7028971,94,215848,317568426,2020-04-14
20023,04,05,20,21,30,33,08,,702813893,6,7277843,107,159661,340318270,2020-04-12
20022,02,10,20,22,25,30,02,,695229480,8,6761570,97,181605,311416184,2020-04-09
20021,02,06,14,16,27,31,07,,696474938,5,7581452,116,139086,296655800,2020-04-07
20020,01,06,09,13,15,22,14,,685979970,4,9871526,91,267666,310764432,2020-04-05
20019,15,19,27,28,30,33,03,,652393178,7,7437091,60,355409,293920314,2020-04-02
20018,05,07,08,11,17,22,13,,640479172,8,6340865,188,71322,287194532,2020-03-31
20017,02,04,07,15,20,27,04,,650980126,15,5992154,127,146479,295712918,2020-03-29
20016,05,06,08,17,24,27,07,,685053744,12,5979822,89,165138,260860736,2020-03-26
20015,08,09,22,24,30,33,01,,712719613,1,10000000,60,337347,255551054,2020-03-24
20014,02,07,08,10,12,16,07,,661997100,5,6947355,66,184408,261933168,2020-03-22
20013,02,08,10,20,21,30,14,,660220960,4,7500138,184,67938,215545590,2020-03-19
20012,04,13,14,23,26,31,09,,652719440,3,8598462,112,120484,198501652,2020-03-17
20011,04,05,07,17,18,29,01,,638032121,8,6079680,67,161146,176331724,2020-03-15
20010,11,14,22,27,31,32,09,,654279153,2,8485717,42,207483,142522854,2020-03-12
20009,03,06,08,14,19,26,12,,645107708,16,6003258,253,79308,405733380,2020-01-21
20008,01,04,06,10,11,28,16,,680964320,17,6202629,262,97541,395048088,2020-01-19
20007,05,12,17,20,25,31,10,,709741377,38,5371408,269,65583,358035962,2020-01-16
20006,03,04,05,10,16,32,09,,860929224,20,5735328,363,50642,361697316,2020-01-14
20005,11,16,17,22,26,32,04,,920486146,8,7446888,224,109236,400642476,2020-01-12
20004,02,15,17,27,32,33,03,,906654598,7,7900679,189,134290,370826158,2020-01-09
20003,09,17,26,29,30,32,03,,885816521,16,6237758,134,184740,368960938,2020-01-07
20002,04,09,14,15,16,29,11,,911355134,16,6188650,194,122541,410784878,2020-01-05
20001,02,15,23,26,29,30,02,,939054504,4,10000000,113,275836,388311860,2020-01-02
19151,02,06,09,18,24,26,14,,885545850,8,8200266,121,264484,405999712,2019-12-31
19150,02,09,14,22,27,29,02,,855139985,9,7571049,158,183065,424037140,2019-12-29
19149,01,06,27,28,31,33,07,,836506504,16,6041786,120,173631,401837358,2019-12-26
19148,09,10,13,20,26,27,08,,870667904,42,5386963,179,113495,412835082,2019-12-24
19147,01,09,12,14,23,27,12,,1035973571,10,7003459,120,208693,428843148,2019-12-22
19146,01,04,10,12,30,32,14,,1030878448,4,10000000,82,411505,400822952,2019-12-19
19145,01,08,13,17,18,19,16,,969648184,15,6299971,145,168099,404721396,2019-12-17
19144,02,12,15,19,27,30,03,,991024359,13,6951733,276,114911,448943976,2019-12-15
19143,05,13,15,16,26,32,09,,986249870,11,6396823,471,40777,421054466,2019-12-12
19142,08,14,24,27,29,33,09,,998995951,14,5681439,72,165627,429455474,2019-12-10
19141,10,13,14,15,17,33,14,,1042760527,2,10000000,101,317944,466103236,2019-12-08
19140,02,04,09,11,14,22,05,,966423413,25,5699960,187,116972,421874374,2019-12-05
19139,08,14,20,23,30,33,11,,1043301115,4,10000000,87,370721,420684332,2019-12-03
19138,02,06,12,30,31,32,11,,986542917,15,6123356,221,95307,455574142,2019-12-01
19137,07,10,13,19,23,31,06,,1015204480,27,5601120,230,88207,414318454,2019-11-28
19136,12,14,15,17,29,33,12,,1105571297,7,7822924,50,494011,411048748,2019-11-26
19135,03,06,10,11,27,33,03,,1086229996,4,10000000,145,227222,448749008,2019-11-24
19134,01,04,06,22,29,30,03,,1027388308,7,8383006,99,299003,424644500,2019-11-21
19133,03,07,16,21,24,31,07,,997265432,10,7387274,163,183073,412973230,2019-11-19
19132,04,06,11,14,19,33,07,,981615374,7,8159750,141,196083,443878462,2019-11-17
19131,09,17,19,20,24,31,04,,955790186,12,6956355,195,150488,413548024,2019-11-14
19130,01,07,09,11,24,32,16,,951230446,15,6791765,151,222487,418172282,2019-11-12
19129,03,04,07,09,15,26,07,,952320130,20,5800136,360,55565,442669038,2019-11-10
19128,03,08,12,16,17,19,08,,1008312621,9,6051317,118,100231,342336168,2019-11-07
19127,02,06,07,12,17,24,10,,1027292513,15,5970153,227,80133,338393664,2019-11-05
19126,02,14,17,29,32,33,16,,1062273688,8,7151842,81,265659,369776508,2019-11-03
19125,02,11,12,26,27,29,03,,1054933143,8,7374072,253,93836,342491160,2019-10-31
19124,04,09,30,31,32,33,01,,1042703541,14,6175971,153,134506,337939626,2019-10-29
19123,02,06,08,17,28,30,06,,1067428638,19,5596004,366,38675,360609038,2019-10-27
19122,04,10,15,19,21,23,02,,1131287397,4,10000000,117,226282,334989390,2019-10-24
19121,02,06,15,21,30,31,02,,1091862134,15,6185649,138,161093,334748934,2019-10-22
19120,10,12,27,31,32,33,03,,1117954087,5,8898140,85,286627,361613906,2019-10-20
19119,04,20,22,24,26,33,07,,1089354655,9,6158337,73,178510,332545590,2019-10-17
19118,12,14,15,25,28,31,04,,1105685807,6,8013754,142,159177,329400746,2019-10-15
19117,03,05,11,28,32,33,01,,1085958852,5,9637937,135,214719,358734764,2019-10-13
